poi_id,naics_code,latitude,longitude
poi_000705,423730,40.7451,-73.9746
poi_000706,442210,40.7471,-73.9627
poi_000707,812199,40.7825,-74.0046
poi_000708,722513,40.6988,-74.0257
poi_000709,442299,40.7621,-73.9916
poi_000710,813110,40.732,-73.9894
poi_000711,311811,40.643,-73.9783
poi_000712,453998,40.7255,-73.9892
poi_000713,712120,40.7813,-73.9715
poi_000714,443142,40.7294,-73.9858
poi_000715,722511,40.7711,-73.9628
poi_000716,451110,40.7347,-73.9826
poi_000717,453210,40.8567,-73.9241
poi_000718,442110,40.7491,-74.0057
poi_000719,621111,40.7553,-73.9706
poi_000720,812112,40.7556,-74.0131
poi_000721,446110,40.8428,-73.9446
poi_000722,7111,40.7167,-74.0102
poi_000723,722513,40.747,-73.9784
poi_000724,453110,40.7763,-73.9776
poi_000725,722513,40.7579,-73.9652
poi_000726,713940,40.7857,-73.9823
poi_000727,713990,40.8256,-73.9025
poi_000728,811211,40.7414,-73.9714
poi_000729,445110,40.6121,-74.0038
poi_000730,444110,40.7657,-73.9985
poi_000731,722511,40.7746,-73.9933
poi_000732,445120,40.731,-73.999
poi_000733,611310,40.7395,-73.9704
poi_000734,541921,40.7911,-73.9378
poi_000735,812112,40.7313,-73.9985
poi_000736,445292,40.7367,-73.9803
poi_000737,451140,40.7552,-73.9732
poi_000738,712190,40.7586,-73.9877
poi_000739,722410,40.7061,-73.9845
poi_000740,446120,40.7227,-73.81
poi_000741,621111,40.7097,-73.9947
poi_000742,3231,40.7676,-73.994
poi_000743,713940,40.7284,-73.9732
poi_000744,621111,40.7667,-73.9502
poi_000745,722511,40.7439,-74.0182
poi_000746,621111,40.8656,-73.9519
poi_000747,448310,40.7254,-73.9953
poi_000748,813110,40.7473,-74.0004
poi_000749,517312,40.7232,-74.023
poi_000750,448120,40.75,-73.9754
poi_000751,722513,40.7678,-73.9588
poi_000752,621511,40.7451,-73.9634
poi_000753,712190,40.6797,-73.902
poi_000754,448310,40.731,-74.0131
poi_000755,448110,40.7554,-73.994
poi_000756,541921,40.7395,-73.9775
poi_000757,713940,40.7529,-73.9794
poi_000758,722513,40.7193,-73.9721
poi_000759,541219,40.7469,-73.992
poi_000760,722515,40.8031,-73.9854
poi_000761,445120,40.7082,-73.9716
poi_000762,448210,40.7557,-73.9838
poi_000763,722511,40.7885,-73.9291
poi_000764,445310,40.7132,-73.9765
poi_000765,621999,40.7297,-73.9937
poi_000766,453920,40.7761,-73.9789
poi_000767,722511,40.774,-73.99
poi_000768,722513,40.7107,-74.0037
poi_000769,722511,40.7672,-73.9904
poi_000770,722513,40.7328,-74.0147
poi_000771,722511,40.7246,-74.0194
poi_000772,722511,40.7164,-73.9905
poi_000773,621111,40.7847,-73.9466
poi_000774,713990,40.723,-73.9966
poi_000775,813110,40.7985,-73.9554
poi_000776,453310,40.7318,-73.9937
poi_000777,453210,40.8221,-73.9838
poi_000778,442299,40.7431,-74.0103
poi_000779,5416,40.6904,-74.0099
poi_000780,448120,40.7646,-73.9721
poi_000781,722511,40.8825,-73.9222
poi_000782,812113,40.7606,-73.9929
poi_000783,453310,40.814,-73.9317
poi_000784,448310,40.7264,-74.0173
poi_000785,442210,40.7329,-74.0042
poi_000786,624410,40.6963,-73.9865
poi_000787,722515,40.7314,-73.9724
poi_000788,522390,40.878,-73.9248
poi_000789,722410,40.7619,-73.9643
poi_000790,813110,40.7786,-73.9643
poi_000791,713990,40.7297,-73.8191
poi_000792,453110,40.7815,-73.9562
poi_000793,621210,40.7872,-73.9803
poi_000794,621610,40.7462,-73.9679
poi_000795,722410,40.756,-73.9708
poi_000796,621330,40.783,-73.9505
poi_000797,713940,40.7422,-73.9799
poi_000798,813110,40.7085,-73.9655
poi_000799,453998,40.7276,-73.9783
poi_000800,446110,40.8497,-73.9458
poi_000801,712190,40.8158,-73.91
poi_000802,812930,40.8082,-73.9517
poi_000803,444220,40.7862,-73.9673
poi_000804,621399,40.7157,-74.0078
poi_000805,541921,40.7466,-74.0036
poi_000806,448130,40.7289,-73.9886
poi_000807,448130,40.7554,-74.0039
poi_000808,812111,40.7043,-73.9993
poi_000809,448120,40.7558,-73.9974
poi_000810,541219,40.7702,-73.9961
poi_000811,722511,40.7778,-73.9891
poi_000812,624410,40.8054,-73.9591
poi_000813,624410,40.8206,-73.9426
poi_000814,311811,40.8055,-73.9723
poi_000815,621340,40.7728,-73.9506
poi_000816,722410,40.7482,-73.9961
poi_000817,712190,40.8322,-73.9529
poi_000818,541921,40.7092,-73.9833
poi_000819,812220,40.7464,-74.0085
poi_000820,3231,40.7255,-73.9769
poi_000821,722511,40.7461,-74.0177
poi_000822,812112,40.7755,-73.9679
poi_000823,448110,40.7185,-73.9915
poi_000824,522110,40.71,-74.0167
poi_000825,812112,40.7568,-73.9965
poi_000826,722410,40.7635,-73.9811
poi_000827,453991,40.7052,-74.0169
poi_000828,621310,40.7161,-73.9984
poi_000829,812112,40.8679,-73.9276
poi_000830,621210,40.7595,-73.9591
poi_000831,448310,40.7506,-73.9998
poi_000832,621210,40.7626,-73.9722
poi_000833,522298,40.7655,-73.9905
poi_000834,541219,40.7413,-74.0018
poi_000835,722410,40.7279,-73.9855
poi_000836,812930,40.7868,-73.9415
poi_000837,713940,40.732,-73.994
poi_000838,5418,40.7514,-74.002
poi_000839,519120,40.7366,-73.9896
poi_000840,813110,40.7756,-73.9693
poi_000841,812111,40.7689,-73.9435
poi_000842,713940,40.7827,-73.9495
poi_000843,722515,40.7548,-73.9974
poi_000844,442210,40.7266,-73.9941
poi_000845,448310,40.7084,-74.0031
poi_000846,621399,40.8472,-73.9525
poi_000847,5418,40.7455,-73.9879
poi_000848,448310,40.7585,-73.9855
poi_000849,712190,40.8458,-73.862
poi_000850,621330,40.7252,-74.0064
poi_000851,611620,40.7496,-73.9963
poi_000852,812112,40.8079,-73.9452
poi_000853,524210,40.7525,-73.9817
poi_000854,722513,40.8389,-73.9314
poi_000855,722511,40.7357,-73.9966
poi_000856,722511,40.7498,-74.0005
poi_000857,5416,40.7316,-73.9724
poi_000858,722515,40.7406,-73.9952
poi_000859,621210,40.7166,-74.0037
poi_000860,445110,40.74,-73.9892
poi_000861,812199,40.7839,-73.9951
poi_000862,722515,40.7189,-74.0143
poi_000863,722511,40.736,-73.9889
poi_000864,621111,40.83,-73.9524
poi_000865,446110,40.7447,-73.976
poi_000866,813110,40.8392,-73.944
poi_000867,448110,40.7987,-73.9273
poi_000868,722410,40.7208,-73.9647
poi_000869,446130,40.7627,-73.9708
poi_000870,712190,40.686,-73.8118
poi_000871,722513,40.7505,-73.9864
poi_000872,453210,40.7362,-73.9808
poi_000873,722511,40.7693,-73.9914
poi_000874,541921,40.7269,-73.9782
poi_000875,722511,40.738,-73.9766
poi_000876,445110,40.729,-73.9909
poi_000877,813110,40.825,-73.9621
poi_000878,621210,40.7677,-73.9537
poi_000879,621330,40.7113,-74.0223
poi_000880,722511,40.8447,-73.9417
poi_000881,611620,40.7498,-73.9874
poi_000882,722410,40.7479,-74.0063
poi_000883,482111,40.8632,-73.82
poi_000884,712190,40.8048,-73.9384
poi_000885,446120,40.7611,-73.9765
poi_000886,812112,40.7656,-73.9829
poi_000887,722410,40.7561,-73.9818
poi_000888,446110,40.8291,-73.9587
poi_000889,722513,40.7945,-73.9337
poi_000890,448110,40.7075,-73.9818
poi_000891,811490,40.7199,-73.9971
poi_000892,448120,40.7624,-73.9755
poi_000893,448310,40.7712,-73.971
poi_000894,0,40.7139,-74.0227
poi_000895,621330,40.7747,-73.9653
poi_000896,813110,40.8123,-73.9415
poi_000897,453991,40.7411,-74.0051
poi_000898,722511,40.7336,-74.0071
poi_000899,621111,40.7549,-73.9819
poi_000900,722410,40.7948,-73.9563
poi_000901,812113,40.783,-73.9595
poi_000902,812199,40.7514,-74.0072
poi_000903,621330,40.7685,-73.9797
poi_000904,453910,40.7159,-73.9979
poi_000905,713940,40.7975,-73.953
poi_000906,448210,40.7532,-73.974
poi_000907,722511,40.7605,-73.9735
poi_000908,722513,40.7497,-73.9933
poi_000909,448310,40.7546,-73.9618
poi_000910,522310,40.7395,-73.9717
poi_000911,622110,40.7825,-73.9397
poi_000912,721110,40.7622,-73.9955
poi_000913,621399,40.8511,-73.9594
poi_000914,446110,40.7387,-74.0087
poi_000915,722515,40.6727,-73.9842
poi_000916,722515,40.7673,-73.9647
poi_000917,722511,40.7574,-73.9658
poi_000918,541921,40.8385,-73.9278
poi_000919,611620,40.7158,-74.0272
poi_000920,722410,40.7466,-74.005
poi_000921,812112,40.7421,-73.9909
poi_000922,712110,40.7769,-73.9513
poi_000923,448310,40.7496,-73.9693
poi_000924,812112,40.7454,-73.9837
poi_000925,519120,40.7791,-73.9933
poi_000926,712190,40.8659,-73.9198
poi_000927,446120,40.7191,-73.9892
poi_000928,722511,40.7322,-73.977
poi_000929,722511,40.7666,-73.9587
poi_000930,713940,40.7173,-74.0186
poi_000931,812199,40.7359,-74.0174
poi_000932,722511,40.7797,-73.9498
poi_000933,492110,40.759,-73.9886
poi_000934,517312,40.7993,-73.9491
poi_000935,451140,40.7585,-74.0014
poi_000936,812930,40.784,-73.9315
poi_000937,445120,40.734,-73.9965
poi_000938,722511,40.7189,-73.972
poi_000939,812199,40.733,-73.9933
poi_000940,445110,40.7598,-73.9469
poi_000941,453210,40.7559,-74.0086
poi_000942,448210,40.7576,-73.9763
poi_000943,811412,40.7358,-73.9834
poi_000944,621210,40.7705,-73.982
poi_000945,813110,40.731,-73.9925
poi_000946,813110,40.761,-73.9798
poi_000947,445310,40.7176,-73.9752
poi_000948,722513,40.7915,-73.9494
poi_000949,621610,40.7586,-73.9748
poi_000950,621210,40.753,-73.9796
poi_000951,621210,40.7466,-73.9708
poi_000952,541921,40.7341,-74.0053
poi_000953,315990,40.7545,-73.9725
poi_000954,448120,40.7706,-73.935
poi_000955,443142,40.8161,-73.9802
poi_000956,722511,40.7687,-73.9524
poi_000957,524210,40.7398,-73.9608
poi_000958,811111,40.7556,-73.9852
poi_000959,442110,40.7642,-73.9973
poi_000960,611630,40.7386,-73.9681
poi_000961,722511,40.7408,-73.9688
poi_000962,0,40.7641,-73.9913
poi_000963,812199,40.7522,-73.9938
poi_000964,448110,40.7388,-74.0106
poi_000965,712110,40.7715,-73.9612
poi_000966,443142,40.7466,-73.984
poi_000967,446110,40.8185,-73.9685
poi_000968,721110,40.7757,-73.9982
poi_000969,492110,40.7407,-73.9592
poi_000970,621330,40.7239,-74.0075
poi_000971,722410,40.8263,-73.8604
poi_000972,0,40.7189,-73.9949
poi_000973,561510,40.6926,-74.0217
poi_000974,722511,40.7749,-73.9892
poi_000975,713940,40.753,-73.9718
poi_000976,423730,40.738,-73.9902
poi_000977,531210,40.7949,-73.9885
poi_000978,812112,40.7817,-73.9432
poi_000979,522390,40.7586,-73.9863
poi_000980,812320,40.7755,-73.9487
poi_000981,712190,40.8991,-73.9314
poi_000982,812199,40.7835,-73.9497
poi_000983,812990,40.7585,-73.99
poi_000984,621399,40.7783,-73.9965
poi_000985,448140,40.7322,-74.0091
poi_000986,561622,40.8165,-73.9659
poi_000987,445110,40.8597,-73.9224
poi_000988,621330,40.7531,-73.9866
poi_000989,722511,40.755,-74.0043
poi_000990,722511,40.7431,-73.9652
poi_000991,722511,40.72,-74.0033
poi_000992,523930,40.7402,-73.9693
poi_000993,722511,40.805,-73.9879
poi_000994,448140,40.722,-73.99
poi_000995,448140,40.7047,-74.0053
poi_000996,722410,40.7672,-73.9329
poi_000997,611620,40.744,-74.0082
poi_000998,492110,40.7382,-73.8975
poi_000999,812111,40.7343,-74.0034
poi_001000,531130,40.8359,-73.9541
poi_001001,812111,40.7435,-73.991
poi_001002,531210,40.7632,-73.9698
poi_001003,621320,40.7273,-73.9766
poi_001004,722515,40.6998,-74.0024
poi_001005,812320,40.7604,-73.9974
poi_001006,713940,40.7313,-73.9792
poi_001007,722513,40.7893,-73.9734
poi_001008,722515,40.7989,-73.939
poi_001009,621111,40.7629,-73.9999
poi_001010,453210,40.7492,-73.975
poi_001011,621310,40.7632,-73.9602
poi_001012,444220,40.7635,-73.9758
poi_001013,624410,40.7289,-73.9748
poi_001014,448120,40.7612,-73.981
poi_001015,722511,40.8297,-73.9439
poi_001016,423850,40.7653,-73.9782
poi_001017,722320,40.743,-73.9702
poi_001018,488410,40.7357,-73.9999
poi_001019,621999,40.6154,-74.1513
poi_001020,722511,40.8449,-73.9367
poi_001021,811420,40.6942,-73.8531
poi_001022,448130,40.7475,-73.9888
poi_001023,812990,40.6815,-73.799
poi_001024,722511,40.7095,-73.9851
poi_001025,621999,40.8074,-73.9634
poi_001026,448110,40.7525,-73.9739
poi_001027,448310,40.7525,-73.9646
poi_001028,813110,40.7752,-73.9743
poi_001029,621111,40.7195,-74.0284
poi_001030,611110,40.7802,-73.918
poi_001031,812320,40.7794,-73.9765
poi_001032,713940,40.8075,-73.9699
poi_001033,621111,40.7394,-74.0037
poi_001034,453991,40.7438,-73.9983
poi_001035,621340,40.7281,-73.9847
poi_001036,451110,40.7432,-74.0016
poi_001037,621111,40.749,-73.9406
poi_001038,813110,40.7628,-73.9878
poi_001039,453210,40.7544,-74.0078
poi_001040,621330,40.7444,-73.984
poi_001041,812199,40.7681,-73.9695
poi_001042,442299,40.7508,-74.005
poi_001043,812199,40.7398,-73.994
poi_001044,524210,40.7698,-73.9853
poi_001045,522390,40.7337,-74.0061
poi_001046,611630,40.7686,-73.9748
poi_001047,311811,40.7733,-73.9589
poi_001048,445120,40.8046,-73.9261
poi_001049,453310,40.7431,-74.0059
poi_001050,621399,40.7542,-73.9559
poi_001051,611310,40.7281,-73.9963
poi_001052,541219,40.7772,-73.9633
poi_001053,448130,40.758,-73.9971
poi_001054,722511,40.7532,-73.9849
poi_001055,722513,40.7501,-73.9945
poi_001056,812113,40.7729,-73.967
poi_001057,722511,40.7327,-73.9764
poi_001058,446110,40.7531,-73.9908
poi_001059,448140,40.7427,-74.0041
poi_001060,453110,40.7317,-73.9903
poi_001061,813110,40.7515,-73.9879
poi_001062,611110,40.7994,-73.951
poi_001063,448210,40.7272,-74.0149
poi_001064,722511,40.7602,-73.9693
poi_001065,621330,40.7722,-73.9507
poi_001066,811420,40.8846,-73.9196
poi_001067,812199,40.7528,-73.9812
poi_001068,722511,40.8047,-73.9877
poi_001069,812990,40.7942,-73.951
poi_001070,722513,40.8742,-73.9033
poi_001071,722515,40.7565,-73.9917
poi_001072,812220,40.7437,-73.9955
poi_001073,621330,40.7733,-73.9816
poi_001074,451130,40.7494,-73.9758
poi_001075,522110,40.8456,-73.8542
poi_001076,451120,40.6751,-73.9707
poi_001077,621111,40.7731,-73.9897
poi_001078,522130,40.7686,-74.0102
poi_001079,712190,40.6028,-74.1932
poi_001080,453210,40.7548,-73.9785
poi_001081,524127,40.7615,-73.9606
poi_001082,522110,40.7679,-73.9636
poi_001083,713940,40.7726,-73.9895
poi_001084,561510,40.703,-74.0338
poi_001085,722513,40.7736,-73.9594
poi_001086,445310,40.7461,-73.9896
poi_001087,442110,40.7494,-73.9666
poi_001088,812191,40.7919,-73.9814
poi_001089,812112,40.7582,-73.9858
poi_001090,722511,40.793,-73.9883
poi_001091,621310,40.7678,-73.9832
poi_001092,621340,40.5865,-73.983
poi_001093,446191,40.758,-73.9618
poi_001094,812113,40.7511,-73.9727
poi_001095,722511,40.7531,-74.008
poi_001096,812111,40.837,-73.9268
poi_001097,713940,40.7656,-73.949
poi_001098,621493,40.755,-73.9565
poi_001099,523930,40.7356,-73.9666
poi_001100,812112,40.8507,-73.9166
poi_001101,445220,40.8384,-73.9251
poi_001102,448140,40.8052,-73.9279
poi_001103,722513,40.7685,-73.9962
poi_001104,448210,40.685,-73.9364
poi_001105,453110,40.7367,-73.9941
poi_001106,445120,40.7755,-73.9809
poi_001107,451130,40.749,-73.9868
poi_001108,813110,40.8855,-73.8405
poi_001109,621210,40.7508,-73.9704
poi_001110,621330,40.7021,-74.0186
poi_001111,621210,40.7563,-73.9885
poi_001112,812990,40.7019,-73.9991
poi_001113,713940,40.7368,-74.0077
poi_001114,451140,40.7382,-73.9778
poi_001115,453991,40.7119,-73.9683
poi_001116,541213,40.8287,-73.9545
poi_001117,722511,40.7753,-73.9608
poi_001118,512131,40.7214,-74.0079
poi_001119,712190,40.73,-73.7419
poi_001120,621210,40.7779,-73.9922
poi_001121,611691,40.7169,-73.9801
poi_001122,524210,40.7487,-73.9927
poi_001123,541219,40.7463,-73.9974
poi_001124,722410,40.7399,-74.0022
poi_001125,446110,40.826,-73.9431
poi_001126,443142,40.7717,-73.9972
poi_001127,812112,40.8338,-73.9332
poi_001128,812990,40.767,-73.9823
poi_001129,722511,40.7401,-73.9767
poi_001130,311811,40.7588,-73.8665
poi_001131,541219,40.7414,-73.9685
poi_001132,611110,40.7042,-74.0195
poi_001133,611110,40.8705,-73.93
poi_001134,443142,40.743,-73.9846
poi_001135,812113,40.7548,-73.9814
poi_001136,621111,40.7839,-73.9375
poi_001137,722511,40.7598,-73.981
poi_001138,722515,40.75,-73.9871
poi_001139,812199,40.7116,-74.0018
poi_001140,442299,40.7592,-73.9962
poi_001141,451211,40.7059,-74.0251
poi_001142,621111,40.7765,-73.9453
poi_001143,722511,40.765,-73.9842
poi_001144,621210,40.7365,-73.9745
poi_001145,448140,40.7527,-73.9955
poi_001146,812199,40.711,-73.9842
poi_001147,444130,40.7904,-73.9714
poi_001148,512131,40.7363,-73.9879
poi_001149,531190,40.7616,-74.0069
poi_001150,722410,40.7777,-73.9401
poi_001151,722410,40.7689,-73.9988
poi_001152,448210,40.7521,-73.9716
poi_001153,722511,40.7516,-73.986
poi_001154,621340,40.7625,-73.9638
poi_001155,445110,40.7248,-73.9854
poi_001156,812199,40.7733,-73.9618
poi_001157,812930,40.8073,-73.9618
poi_001158,813110,40.6987,-73.9725
poi_001159,621111,40.7375,-73.9785
poi_001160,722511,40.7734,-73.9462
poi_001161,453310,40.7669,-73.9698
poi_001162,445310,40.7613,-73.961
poi_001163,611620,40.8353,-73.9438
poi_001164,541219,40.7482,-73.9724
poi_001165,722410,40.7396,-73.9975
poi_001166,522110,40.7307,-74.0042
poi_001167,722511,40.8161,-73.9231
poi_001168,722511,40.7302,-74.0024
poi_001169,448120,40.7456,-73.9795
poi_001170,522110,40.7797,-73.9632
poi_001171,812910,40.7152,-73.988
poi_001172,712190,40.7917,-73.9246
poi_001173,448130,40.5697,-74.1765
poi_001174,813110,40.7036,-73.9826
poi_001175,448310,40.7199,-74.0134
poi_001176,448310,40.7518,-73.9891
poi_001177,722511,40.7182,-73.9835
poi_001178,5418,40.7398,-73.9969
poi_001179,722511,40.7175,-73.9904
poi_001180,0,40.7952,-73.948
poi_001181,541940,40.7411,-73.9805
poi_001182,446191,40.7647,-73.9945
poi_001183,722511,40.6994,-74.0081
poi_001184,451140,40.7347,-73.9714
poi_001185,722511,40.7366,-73.9878
poi_001186,712110,40.7517,-73.9407
poi_001187,813110,40.7217,-73.9913
poi_001188,621320,40.7301,-73.9923
poi_001189,621111,40.7575,-73.9515
poi_001190,621111,40.7753,-73.965
poi_001191,621111,40.7714,-73.9691
poi_001192,722513,40.8136,-73.9625
poi_001193,448310,40.7663,-73.9885
poi_001194,238220,40.72,-74.0076
poi_001195,541219,40.7638,-73.9529
poi_001196,445110,40.7875,-73.9389
poi_001197,722511,40.7471,-74.0085
poi_001198,5416,40.7225,-74.001
poi_001199,453910,40.7571,-73.9431
poi_001200,5418,40.7544,-73.9851
poi_001201,448310,40.7135,-73.9916
poi_001202,713990,40.8301,-73.8853
poi_001203,624410,40.7657,-73.9688
poi_001204,0,40.7012,-73.9843
poi_001205,722515,40.7978,-73.9631
poi_001206,812113,40.7593,-73.9981
poi_001207,722511,40.7325,-74.0073
poi_001208,442299,40.715,-73.9929
poi_001209,722513,40.7513,-73.9776
poi_001210,922160,40.7273,-73.9924
poi_001211,5416,40.7495,-74.0014
poi_001212,441120,40.7398,-73.9967
poi_001213,928120,40.7687,-73.9803
poi_001214,722511,40.7425,-73.9676
poi_001215,812112,40.7564,-73.9806
poi_001216,445230,40.7539,-73.9798
poi_001217,482111,40.6967,-74.0175
poi_001218,722511,40.7748,-73.9636
poi_001219,722410,40.7545,-73.9976
poi_001220,451211,40.7458,-73.9852
poi_001221,721110,40.7519,-73.9882
poi_001222,811113,40.7655,-73.9856
poi_001223,448120,40.7299,-74.0048
poi_001224,453310,40.7308,-73.9765
poi_001225,423730,40.7362,-73.9942
poi_001226,722511,40.7761,-73.9653
poi_001227,611691,40.8206,-73.9415
poi_001228,722515,40.7511,-73.9836
poi_001229,713990,40.8282,-73.9238
poi_001230,621210,40.7551,-73.9944
poi_001231,448210,40.7422,-73.9892
poi_001232,621512,40.7475,-73.9548
poi_001233,713940,40.7907,-73.9455
poi_001234,441310,40.7588,-73.9949
poi_001235,541921,40.7637,-73.9686
poi_001236,722511,40.7162,-73.9964
poi_001237,311811,40.7327,-74.0006
poi_001238,621111,40.7734,-73.9601
poi_001239,621210,40.7897,-73.9493
poi_001240,722511,40.7574,-73.976
poi_001241,812910,40.7599,-73.984
poi_001242,624410,40.796,-73.9509
poi_001243,448120,40.7578,-73.9806
poi_001244,522110,40.8232,-73.9252
poi_001245,722511,40.7854,-73.9844
poi_001246,621111,40.7405,-73.9838
poi_001247,453210,40.7435,-73.9902
poi_001248,517312,40.8398,-73.9441
poi_001249,713940,40.7352,-74.0007
poi_001250,722515,40.7329,-74.0024
poi_001251,722513,40.7733,-73.985
poi_001252,621111,40.7602,-73.9624
poi_001253,621111,40.7712,-73.9818
poi_001254,611620,40.7402,-73.9877
poi_001255,541219,40.7534,-73.9619
poi_001256,722513,40.8307,-73.8967
poi_001257,711310,40.7937,-73.9708
poi_001258,812320,40.8257,-73.9321
poi_001259,621111,40.7377,-74.0004
poi_001260,812930,40.7526,-73.9928
poi_001261,531311,40.7618,-73.9656
poi_001262,517312,40.7849,-73.9488
poi_001263,721110,40.733,-73.9853
poi_001264,722511,40.7457,-73.9753
poi_001265,721110,40.756,-74.0039
poi_001266,621310,40.7523,-73.9741
poi_001267,722511,40.8665,-73.9326
poi_001268,812112,40.7686,-73.9588
poi_001269,813110,40.8234,-73.9555
poi_001270,621310,40.7365,-73.9961
poi_001271,442110,40.7592,-73.9716
poi_001272,448120,40.7602,-73.9622
poi_001273,722511,40.8442,-73.9362
poi_001274,238220,40.7436,-73.962
poi_001275,517312,40.7454,-73.9981
poi_001276,722515,40.7179,-74.0105
poi_001277,442110,40.7644,-73.9834
poi_001278,448310,40.7371,-73.9984
poi_001279,445310,40.7109,-73.9912
poi_001280,621330,40.7711,-73.9735
poi_001281,722511,40.7008,-74.0202
poi_001282,451130,40.7281,-73.9811
poi_001283,621210,40.7463,-73.9827
poi_001284,621493,40.7929,-73.9904
poi_001285,0,40.7875,-73.9573
poi_001286,621111,40.7908,-73.9687
poi_001287,451211,40.7858,-73.9736
poi_001288,448310,40.7394,-73.967
poi_001289,484210,40.7401,-73.9809
poi_001290,813110,40.8219,-73.9619
poi_001291,621340,40.7281,-74.0039
poi_001292,722511,40.7234,-74.0019
poi_001293,442110,40.7443,-73.9922
poi_001294,624410,40.7791,-73.9526
poi_001295,523930,40.7479,-73.9834
poi_001296,624410,40.7817,-73.9666
